,DNA_UNIQUE_ID,Variety Group (Tree)1,days_to_mat,source_country,stdardized_mat,fast
735,IRIS 313-9557,Indica,135.0,INDIA,0.143837109537,False
736,IRIS 313-8994,Indica,142.0,INDIA,0.437340489822,False
737,IRIS 313-9400,Indica,126.0,INDIA,-0.233524379401,False
738,IRIS 313-11506,Indica,149.0,INDIA,0.730843870107,False
739,IRIS 313-9634,Indica,132.0,INDIA,0.0180499465576,False
740,IRIS 313-8920,Indica,154.0,INDIA,0.94048914174,False
741,IRIS 313-11599,Indica,112.0,INDIA,-0.820531139972,False
742,IRIS 313-11492,Indica,131.0,INDIA,-0.0238791077689,False
743,IRIS 313-11448,Indica,134.0,INDIA,0.101908055211,False
744,IRIS 313-9609,Indica,112.0,INDIA,-0.820531139972,False
745,IRIS 313-9313,Indica,106.0,INDIA,-1.07210546593,True
746,IRIS 313-9424,Indica,106.0,INDIA,-1.07210546593,True
747,IRIS 313-10404,Indica,99.0,INDIA,-1.36560884622,True
748,IRIS 313-9492,Indica,124.0,INDIA,-0.317382488054,False
749,IRIS 313-11639,Indica,102.0,INDIA,-1.23982168324,True
750,IRIS 313-11505,Indica,140.0,INDIA,0.353482381169,False
751,IRIS 313-11479,Indica,108.0,INDIA,-0.988247357277,False
752,IRIS 313-9560,Indica,136.0,INDIA,0.185766163863,False
753,IRIS 313-11462,Indica,114.0,INDIA,-0.736673031319,False
754,IRIS 313-9604,Indica,107.0,INDIA,-1.0301764116,True
755,IRIS 313-11636,Indica,114.0,INDIA,-0.736673031319,False
756,IRIS 313-8924,Indica,132.0,INDIA,0.0180499465576,False
757,IRIS 313-11621,Indica,149.0,INDIA,0.730843870107,False
758,IRIS 313-8982,Indica,113.0,INDIA,-0.778602085645,False
759,IRIS 313-9547,Indica,146.0,INDIA,0.605056707128,False
760,IRIS 313-11447,Indica,143.0,INDIA,0.479269544149,False
761,IRIS 313-9427,Indica,122.0,INDIA,-0.401240596707,False
762,IRIS 313-9403,Indica,135.0,INDIA,0.143837109537,False
763,IRIS 313-11620,Indica,110.0,INDIA,-0.904389248625,False
764,IRIS 313-8935,Indica,128.0,INDIA,-0.149666270748,False
765,IRIS 313-8585,Indica,132.0,INDIA,0.0180499465576,False
766,IRIS 313-8967,Indica,132.0,INDIA,0.0180499465576,False
767,IRIS 313-9566,Indica,118.0,INDIA,-0.568956814013,False
768,IRIS 313-11598,Indica,110.0,INDIA,-0.904389248625,False
769,IRIS 313-11640,Indica,130.0,INDIA,-0.0658081620953,False
770,IRIS 313-11490,Indica,152.0,INDIA,0.856631033087,False
771,IRIS 313-11712,Indica,118.0,INDIA,-0.568956814013,False
772,IRIS 313-11596,Indica,116.0,INDIA,-0.652814922666,False
773,IRIS 313-11638,Indica,116.0,INDIA,-0.652814922666,False
774,IRIS 313-11477,Indica,108.0,INDIA,-0.988247357277,False
775,IRIS 313-9605,Indica,114.0,INDIA,-0.736673031319,False
776,IRIS 313-8332,Indica,134.0,INDIA,0.101908055211,False
777,IRIS 313-11443,Indica,122.0,INDIA,-0.401240596707,False
778,IRIS 313-8986,Indica,112.0,INDIA,-0.820531139972,False
779,IRIS 313-8386,Indica,132.0,INDIA,0.0180499465576,False
780,IRIS 313-8988,Indica,127.0,INDIA,-0.191595325075,False
781,IRIS 313-8530,Indica,151.0,INDIA,0.81470197876,False
782,IRIS 313-11647,Indica,126.0,INDIA,-0.233524379401,False
783,IRIS 313-9384,Indica,114.0,INDIA,-0.736673031319,False
784,IRIS 313-8568,Indica,114.0,INDIA,-0.736673031319,False
785,IRIS 313-11489,Indica,125.0,INDIA,-0.275453433728,False
786,IRIS 313-11604,Indica,114.0,INDIA,-0.736673031319,False
787,IRIS 313-11607,Indica,157.0,INDIA,1.06627630472,False
788,IRIS 313-8453,Indica,124.0,INDIA,-0.317382488054,False
789,IRIS 313-11460,Indica,116.0,INDIA,-0.652814922666,False
790,IRIS 313-9023,Indica,125.0,INDIA,-0.275453433728,False
791,IRIS 313-8305,Indica,114.0,INDIA,-0.736673031319,False
792,IRIS 313-11642,Indica,130.0,INDIA,-0.0658081620953,False
793,IRIS 313-11648,Indica,128.0,INDIA,-0.149666270748,False
794,IRIS 313-11644,Indica,128.0,INDIA,-0.149666270748,False
795,IRIS 313-11737,Indica,127.0,INDIA,-0.191595325075,False
796,IRIS 313-11645,Indica,130.0,INDIA,-0.0658081620953,False
797,IRIS 313-11643,Indica,149.0,INDIA,0.730843870107,False
798,IRIS 313-11646,Indica,128.0,INDIA,-0.149666270748,False
799,IRIS 313-11821,Indica,153.0,INDIA,0.898560087413,False
800,IRIS 313-11152,Indica,112.0,INDIA,-0.820531139972,False
801,IRIS 313-11252,Indica,184.0,INDIA,2.19836077153,False
802,IRIS 313-10527,Indica,113.0,INDIA,-0.778602085645,False
803,IRIS 313-12052,Indica,159.0,INDIA,1.15013441337,False
804,IRIS 313-11403,Indica,142.0,INDIA,0.437340489822,False
805,IRIS 313-11292,Indica,126.0,INDIA,-0.233524379401,False
806,IRIS 313-10855,Indica,156.0,INDIA,1.02434725039,False
807,IRIS 313-10856,Indica,160.0,INDIA,1.1920634677,False
808,IRIS 313-10671,Indica,113.0,INDIA,-0.778602085645,False
809,IRIS 313-10857,Indica,116.0,INDIA,-0.652814922666,False
810,IRIS 313-10674,Indica,128.0,INDIA,-0.149666270748,False
811,IRIS 313-10858,Indica,116.0,INDIA,-0.652814922666,False
812,IRIS 313-10675,Indica,106.0,INDIA,-1.07210546593,True
813,IRIS 313-10676,Indica,106.0,INDIA,-1.07210546593,True
814,IRIS 313-10859,Indica,111.0,INDIA,-0.862460194298,False
815,IRIS 313-11294,Indica,147.0,INDIA,0.646985761455,False
816,IRIS 313-10863,Indica,156.0,INDIA,1.02434725039,False
817,IRIS 313-10880,Indica,148.0,INDIA,0.688914815781,False
818,IRIS 313-11256,Indica,144.0,INDIA,0.521198598475,False
819,IRIS 313-10885,Indica,153.0,INDIA,0.898560087413,False
820,IRIS 313-10887,Indica,124.0,INDIA,-0.317382488054,False
821,IRIS 313-11296,Indica,139.0,INDIA,0.311553326843,False
822,IRIS 313-10897,Indica,118.0,INDIA,-0.568956814013,False
823,IRIS 313-11260,Indica,122.0,INDIA,-0.401240596707,False
824,IRIS 313-11261,Indica,132.0,INDIA,0.0180499465576,False
825,IRIS 313-11262,Indica,139.0,INDIA,0.311553326843,False
826,IRIS 313-11263,Indica,150.0,INDIA,0.772772924434,False
827,IRIS 313-11264,Indica,138.0,INDIA,0.269624272516,False
828,IRIS 313-11299,Indica,144.0,INDIA,0.521198598475,False
829,IRIS 313-11266,Indica,139.0,INDIA,0.311553326843,False
830,IRIS 313-11267,Indica,134.0,INDIA,0.101908055211,False
831,IRIS 313-11300,Indica,141.0,INDIA,0.395411435496,False
832,IRIS 313-11271,Indica,154.0,INDIA,0.94048914174,False
833,IRIS 313-11273,Indica,139.0,INDIA,0.311553326843,False
834,IRIS 313-11301,Indica,138.0,INDIA,0.269624272516,False
835,IRIS 313-11302,Indica,150.0,INDIA,0.772772924434,False
836,IRIS 313-11275,Indica,113.0,INDIA,-0.778602085645,False
837,IRIS 313-11276,Indica,116.0,INDIA,-0.652814922666,False
838,IRIS 313-11303,Indica,147.0,INDIA,0.646985761455,False
839,IRIS 313-11304,Indica,120.0,INDIA,-0.48509870536,False
840,IRIS 313-11278,Indica,124.0,INDIA,-0.317382488054,False
841,IRIS 313-11305,Indica,132.0,INDIA,0.0180499465576,False
842,IRIS 313-11306,Indica,120.0,INDIA,-0.48509870536,False
843,IRIS 313-11307,Indica,136.0,INDIA,0.185766163863,False
844,IRIS 313-11308,Indica,122.0,INDIA,-0.401240596707,False
845,IRIS 313-11279,Indica,126.0,INDIA,-0.233524379401,False
846,IRIS 313-11281,Indica,108.0,INDIA,-0.988247357277,False
847,IRIS 313-11282,Indica,142.0,INDIA,0.437340489822,False
848,IRIS 313-11283,Indica,136.0,INDIA,0.185766163863,False
849,IRIS 313-11309,Indica,122.0,INDIA,-0.401240596707,False
850,IRIS 313-11310,Indica,116.0,INDIA,-0.652814922666,False
851,IRIS 313-11284,Indica,132.0,INDIA,0.0180499465576,False
852,IRIS 313-11285,Indica,134.0,INDIA,0.101908055211,False
853,IRIS 313-11287,Indica,132.0,INDIA,0.0180499465576,False
854,IRIS 313-11288,Indica,113.0,INDIA,-0.778602085645,False
855,IRIS 313-10847,Indica,160.0,INDIA,1.1920634677,False
856,IRIS 313-10664,Indica,127.0,INDIA,-0.191595325075,False
857,IRIS 313-10666,Indica,127.0,INDIA,-0.191595325075,False
858,IRIS 313-11255,Indica,120.0,INDIA,-0.48509870536,False
859,IRIS 313-9172,Indica,141.0,INDIA,0.395411435496,False
860,IRIS 313-10667,Indica,141.0,INDIA,0.395411435496,False
861,IRIS 313-10668,Indica,141.0,INDIA,0.395411435496,False
862,IRIS 313-11349,Indica,132.0,INDIA,0.0180499465576,False
863,IRIS 313-11351,Indica,141.0,INDIA,0.395411435496,False
864,IRIS 313-11407,Indica,157.0,INDIA,1.06627630472,False
865,IRIS 313-10542,Indica,113.0,INDIA,-0.778602085645,False
866,IRIS 313-11823,Indica,148.0,INDIA,0.688914815781,False
867,IRIS 313-11200,Indica,148.0,INDIA,0.688914815781,False
868,IRIS 313-11354,Indica,126.0,INDIA,-0.233524379401,False
869,IRIS 313-11408,Indica,126.0,INDIA,-0.233524379401,False
870,IRIS 313-11355,Indica,116.0,INDIA,-0.652814922666,False
871,IRIS 313-10526,Indica,181.0,INDIA,2.07257360855,False
872,IRIS 313-10988,Indica,107.0,INDIA,-1.0301764116,True
873,IRIS 313-8265,Indica,92.0,INDIA,-1.6591122265,True
874,IRIS 313-11240,Indica,112.0,INDIA,-0.820531139972,False
875,IRIS 313-11357,Indica,116.0,INDIA,-0.652814922666,False
876,IRIS 313-11409,Indica,120.0,INDIA,-0.48509870536,False
877,IRIS 313-11358,Indica,130.0,INDIA,-0.0658081620953,False
878,IRIS 313-11359,Indica,136.0,INDIA,0.185766163863,False
879,IRIS 313-10756,Indica,103.0,INDIA,-1.19789262891,True
880,IRIS 313-11918,Indica,114.0,INDIA,-0.736673031319,False
881,IRIS 313-10544,Indica,100.0,INDIA,-1.32367979189,True
882,IRIS 313-11167,Indica,110.0,INDIA,-0.904389248625,False
883,IRIS 313-10833,Indica,100.0,INDIA,-1.32367979189,True
884,IRIS 313-10989,Indica,126.0,INDIA,-0.233524379401,False
885,IRIS 313-11826,Indica,148.0,INDIA,0.688914815781,False
886,IRIS 313-11197,Indica,97.0,INDIA,-1.44946695487,True
887,IRIS 313-11361,Indica,126.0,INDIA,-0.233524379401,False
888,IRIS 313-11414,Indica,110.0,INDIA,-0.904389248625,False
889,IRIS 313-11040,Indica,186.0,INDIA,2.28221888019,False
890,IRIS 313-10754,Indica,115.0,INDIA,-0.694743976992,False
891,IRIS 313-11363,Indica,136.0,INDIA,0.185766163863,False
892,IRIS 313-10929,Indica,125.0,INDIA,-0.275453433728,False
893,IRIS 313-11416,Indica,151.0,INDIA,0.81470197876,False
894,IRIS 313-11937,Indica,113.0,INDIA,-0.778602085645,False
895,IRIS 313-11919,Indica,123.0,INDIA,-0.359311542381,False
896,IRIS 313-11365,Indica,141.0,INDIA,0.395411435496,False
897,IRIS 313-11367,Indica,144.0,INDIA,0.521198598475,False
898,IRIS 313-11418,Indica,159.0,INDIA,1.15013441337,False
899,IRIS 313-11419,Indica,205.0,INDIA,3.07887091239,False
900,IRIS 313-7736,Indica,103.0,INDIA,-1.19789262891,True
901,IRIS 313-10628,Indica,157.0,INDIA,1.06627630472,False
902,IRIS 313-11242,Indica,150.0,INDIA,0.772772924434,False
903,IRIS 313-11368,Indica,154.0,INDIA,0.94048914174,False
904,IRIS 313-10835,Indica,100.0,INDIA,-1.32367979189,True
905,IRIS 313-11420,Indica,156.0,INDIA,1.02434725039,False
906,IRIS 313-11041,Indica,107.0,INDIA,-1.0301764116,True
907,IRIS 313-11369,Indica,154.0,INDIA,0.94048914174,False
908,IRIS 313-12013,Indica,140.0,INDIA,0.353482381169,False
909,IRIS 313-11247,Indica,100.0,INDIA,-1.32367979189,True
910,IRIS 313-11245,Indica,108.0,INDIA,-0.988247357277,False
911,IRIS 313-11370,Indica,126.0,INDIA,-0.233524379401,False
912,IRIS 313-7780,Indica,110.0,INDIA,-0.904389248625,False
913,IRIS 313-10640,Indica,141.0,INDIA,0.395411435496,False
914,IRIS 313-11372,Indica,124.0,INDIA,-0.317382488054,False
915,IRIS 313-11176,Indica,111.0,INDIA,-0.862460194298,False
916,IRIS 313-11199,Indica,132.0,INDIA,0.0180499465576,False
917,IRIS 313-11421,Indica,152.0,INDIA,0.856631033087,False
918,IRIS 313-10836,Indica,100.0,INDIA,-1.32367979189,True
919,IRIS 313-11822,Indica,141.0,INDIA,0.395411435496,False
920,IRIS 313-11827,Indica,146.0,INDIA,0.605056707128,False
921,IRIS 313-11969,Indica,136.0,INDIA,0.185766163863,False
922,IRIS 313-10519,Indica,181.0,INDIA,2.07257360855,False
923,IRIS 313-10523,Indica,204.0,INDIA,3.03694185806,False
924,IRIS 313-11042,Indica,186.0,INDIA,2.28221888019,False
925,IRIS 313-11244,Indica,107.0,INDIA,-1.0301764116,True
926,IRIS 313-11280,Indica,138.0,INDIA,0.269624272516,False
927,IRIS 313-11286,Indica,147.0,INDIA,0.646985761455,False
928,IRIS 313-9053,Intermediate type,132.0,INDIA,0.0180499465576,False
929,IRIS 313-9392,Intermediate type,124.0,INDIA,-0.317382488054,False
930,IRIS 313-8999,Intermediate type,100.0,INDIA,-1.32367979189,True
931,IRIS 313-9593,Intermediate type,136.0,INDIA,0.185766163863,False
932,IRIS 313-11295,Intermediate type,130.0,INDIA,-0.0658081620953,False
933,IRIS 313-10881,Intermediate type,111.0,INDIA,-0.862460194298,False
934,IRIS 313-10883,Intermediate type,116.0,INDIA,-0.652814922666,False
935,IRIS 313-11257,Intermediate type,136.0,INDIA,0.185766163863,False
936,IRIS 313-11269,Intermediate type,140.0,INDIA,0.353482381169,False
937,IRIS 313-11270,Intermediate type,144.0,INDIA,0.521198598475,False
938,IRIS 313-11290,Intermediate type,114.0,INDIA,-0.736673031319,False
939,IRIS 313-10850,Intermediate type,111.0,INDIA,-0.862460194298,False
940,IRIS 313-11375,Intermediate type,141.0,INDIA,0.395411435496,False
941,IRIS 313-10531,Intermediate type,124.0,INDIA,-0.317382488054,False
942,IRIS 313-11360,Intermediate type,154.0,INDIA,0.94048914174,False
943,IRIS 313-11417,Intermediate type,143.0,INDIA,0.479269544149,False
944,IRIS 313-11364,Intermediate type,130.0,INDIA,-0.0658081620953,False
945,IRIS 313-8303,Japonica,138.0,INDIA,0.269624272516,False
946,IRIS 313-8385,Japonica,139.0,INDIA,0.311553326843,False
947,IRIS 313-10872,Japonica,107.0,INDIA,-1.0301764116,True
948,IRIS 313-11153,Japonica,102.0,INDIA,-1.23982168324,True
949,IRIS 313-9197,Temperate japonica,158.0,INDIA,1.10820535905,False
950,IRIS 313-11650,Temperate japonica,138.0,INDIA,0.269624272516,False
951,IRIS 313-11458,Temperate japonica,102.0,INDIA,-1.23982168324,True
952,IRIS 313-11478,Temperate japonica,118.0,INDIA,-0.568956814013,False
953,IRIS 313-11155,Temperate japonica,110.0,INDIA,-0.904389248625,False
954,IRIS 313-11198,Temperate japonica,97.0,INDIA,-1.44946695487,True
955,IRIS 313-11828,Temperate japonica,132.0,INDIA,0.0180499465576,False
956,IRIS 313-9120,Tropical japonica,126.0,INDIA,-0.233524379401,False
957,IRIS 313-11494,Tropical japonica,123.0,INDIA,-0.359311542381,False
958,IRIS 313-9176,Tropical japonica,111.0,INDIA,-0.862460194298,False
959,IRIS 313-11432,Tropical japonica,140.0,INDIA,0.353482381169,False
960,IRIS 313-11433,Tropical japonica,114.0,INDIA,-0.736673031319,False
961,IRIS 313-9190,Tropical japonica,136.0,INDIA,0.185766163863,False
962,IRIS 313-11493,Tropical japonica,128.0,INDIA,-0.149666270748,False
963,IRIS 313-11738,Tropical japonica,114.0,INDIA,-0.736673031319,False
964,IRIS 313-10853,Tropical japonica,116.0,INDIA,-0.652814922666,False
965,IRIS 313-10862,Tropical japonica,111.0,INDIA,-0.862460194298,False
966,IRIS 313-10865,Tropical japonica,104.0,INDIA,-1.15596357458,True
967,IRIS 313-10866,Tropical japonica,100.0,INDIA,-1.32367979189,True
968,IRIS 313-10867,Tropical japonica,107.0,INDIA,-1.0301764116,True
969,IRIS 313-10870,Tropical japonica,111.0,INDIA,-0.862460194298,False
970,IRIS 313-10874,Tropical japonica,111.0,INDIA,-0.862460194298,False
971,IRIS 313-10884,Tropical japonica,97.0,INDIA,-1.44946695487,True
972,IRIS 313-10886,Tropical japonica,111.0,INDIA,-0.862460194298,False
973,IRIS 313-10888,Tropical japonica,100.0,INDIA,-1.32367979189,True
974,IRIS 313-10893,Tropical japonica,111.0,INDIA,-0.862460194298,False
975,IRIS 313-10895,Tropical japonica,111.0,INDIA,-0.862460194298,False
976,IRIS 313-10848,Tropical japonica,107.0,INDIA,-1.0301764116,True
977,IRIS 313-10834,Tropical japonica,104.0,INDIA,-1.15596357458,True
978,IRIS 313-11156,Tropical japonica,118.0,INDIA,-0.568956814013,False
979,IRIS 313-10889,Tropical japonica,107.0,INDIA,-1.0301764116,True
980,IRIS 313-10890,Tropical japonica,111.0,INDIA,-0.862460194298,False
981,IRIS 313-8812,Aus/boro,152.0,INDONESIA,0.856631033087,False
982,IRIS 313-8664,Basmati/sadri,175.0,INDONESIA,1.8209992826,False
983,IRIS 313-8457,Indica,184.0,INDONESIA,2.19836077153,False
984,IRIS 313-8314,Indica,136.0,INDONESIA,0.185766163863,False
985,IRIS 313-10412,Indica,115.0,INDONESIA,-0.694743976992,False
986,IRIS 313-10334,Indica,114.0,INDONESIA,-0.736673031319,False
987,IRIS 313-8744,Indica,124.0,INDONESIA,-0.317382488054,False
988,IRIS 313-9251,Indica,169.0,INDONESIA,1.56942495664,False
989,IRIS 313-8846,Indica,146.0,INDONESIA,0.605056707128,False
990,IRIS 313-9188,Indica,187.0,INDONESIA,2.32414793451,False
991,IRIS 313-8831,Indica,154.0,INDONESIA,0.94048914174,False
992,IRIS 313-9310,Indica,194.0,INDONESIA,2.6176513148,False
993,IRIS 313-9208,Indica,187.0,INDONESIA,2.32414793451,False
994,IRIS 313-8767,Indica,196.0,INDONESIA,2.70150942345,False
995,IRIS 313-8368,Indica,136.0,INDONESIA,0.185766163863,False
996,IRIS 313-9054,Indica,181.0,INDONESIA,2.07257360855,False
997,IRIS 313-11496,Indica,150.0,INDONESIA,0.772772924434,False
998,IRIS 313-8608,Indica,180.0,INDONESIA,2.03064455423,False
999,IRIS 313-9097,Indica,164.0,INDONESIA,1.359779685,False
1000,IRIS 313-11499,Indica,98.0,INDONESIA,-1.40753790054,True
1001,IRIS 313-9273,Indica,200.0,INDONESIA,2.86922564076,False
1002,IRIS 313-8956,Indica,125.0,INDONESIA,-0.275453433728,False
1003,IRIS 313-9098,Indica,186.0,INDONESIA,2.28221888019,False
1004,IRIS 313-8713,Indica,158.0,INDONESIA,1.10820535905,False
1005,IRIS 313-9314,Indica,133.0,INDONESIA,0.0599790008841,False
1006,IRIS 313-8291,Indica,164.0,INDONESIA,1.359779685,False
1007,IRIS 313-9533,Indica,146.0,INDONESIA,0.605056707128,False
1008,IRIS 313-11500,Indica,134.0,INDONESIA,0.101908055211,False
1009,IRIS 313-8833,Indica,173.0,INDONESIA,1.73714117394,False
1010,IRIS 313-9320,Indica,125.0,INDONESIA,-0.275453433728,False
1011,IRIS 313-8643,Indica,134.0,INDONESIA,0.101908055211,False
1012,IRIS 313-8978,Indica,187.0,INDONESIA,2.32414793451,False
1013,IRIS 313-8922,Indica,164.0,INDONESIA,1.359779685,False
1014,IRIS 313-8536,Indica,154.0,INDONESIA,0.94048914174,False
1015,IRIS 313-10332,Indica,137.0,INDONESIA,0.22769521819,False
1016,IRIS 313-9005,Indica,145.0,INDONESIA,0.563127652802,False
1017,IRIS 313-9117,Indica,194.0,INDONESIA,2.6176513148,False
1018,IRIS 313-9590,Indica,130.0,INDONESIA,-0.0658081620953,False
1019,IRIS 313-10333,Indica,114.0,INDONESIA,-0.736673031319,False
1020,IRIS 313-8725,Indica,147.0,INDONESIA,0.646985761455,False
1021,IRIS 313-10337,Indica,125.0,INDONESIA,-0.275453433728,False
1022,IRIS 313-8493,Indica,186.0,INDONESIA,2.28221888019,False
1023,IRIS 313-11656,Indica,118.0,INDONESIA,-0.568956814013,False
1024,IRIS 313-11717,Indica,162.0,INDONESIA,1.27592157635,False
1025,IRIS 313-10565,Indica,148.0,INDONESIA,0.688914815781,False
1026,IRIS 313-10550,Indica,148.0,INDONESIA,0.688914815781,False
1027,IRIS 313-10566,Indica,157.0,INDONESIA,1.06627630472,False
1028,IRIS 313-12027,Indica,166.0,INDONESIA,1.44363779366,False
1029,IRIS 313-8791,Indica,150.0,INDONESIA,0.772772924434,False
1030,IRIS 313-10995,Indica,147.0,INDONESIA,0.646985761455,False
1031,IRIS 313-11239,Indica,124.0,INDONESIA,-0.317382488054,False
1032,IRIS 313-10996,Indica,119.0,INDONESIA,-0.527027759686,False
1033,IRIS 313-10942,Indica,150.0,INDONESIA,0.772772924434,False
1034,IRIS 313-10525,Indica,181.0,INDONESIA,2.07257360855,False
1035,IRIS 313-10762,Indica,141.0,INDONESIA,0.395411435496,False
1036,IRIS 313-10935,Indica,145.0,INDONESIA,0.563127652802,False
1037,IRIS 313-11182,Indica,142.0,INDONESIA,0.437340489822,False
1038,IRIS 313-10997,Indica,140.0,INDONESIA,0.353482381169,False
1039,IRIS 313-11902,Indica,145.0,INDONESIA,0.563127652802,False
1040,IRIS 313-11177,Indica,141.0,INDONESIA,0.395411435496,False
1041,IRIS 313-10768,Indica,171.0,INDONESIA,1.65328306529,False
1042,IRIS 313-10769,Indica,141.0,INDONESIA,0.395411435496,False
1043,IRIS 313-10772,Indica,157.0,INDONESIA,1.06627630472,False
1044,IRIS 313-10774,Indica,141.0,INDONESIA,0.395411435496,False
1045,IRIS 313-10824,Indica,138.0,INDONESIA,0.269624272516,False
1046,IRIS 313-10775,Indica,158.0,INDONESIA,1.10820535905,False
1047,IRIS 313-11394,Indica,156.0,INDONESIA,1.02434725039,False
1048,IRIS 313-10844,Indica,157.0,INDONESIA,1.06627630472,False
1049,IRIS 313-10951,Indica,164.0,INDONESIA,1.359779685,False
1050,IRIS 313-10777,Indica,163.0,INDONESIA,1.31785063068,False
1051,IRIS 313-11319,Indica,164.0,INDONESIA,1.359779685,False
1052,IRIS 313-10779,Indica,145.0,INDONESIA,0.563127652802,False
1053,IRIS 313-9329,Indica,153.0,INDONESIA,0.898560087413,False
1054,IRIS 313-10782,Indica,136.0,INDONESIA,0.185766163863,False
1055,IRIS 313-12046,Indica,180.0,INDONESIA,2.03064455423,False
1056,IRIS 313-10690,Indica,133.0,INDONESIA,0.0599790008841,False
1057,IRIS 313-12047,Indica,180.0,INDONESIA,2.03064455423,False
1058,IRIS 313-12048,Indica,180.0,INDONESIA,2.03064455423,False
1059,IRIS 313-10842,Indica,138.0,INDONESIA,0.269624272516,False
1060,IRIS 313-11000,Indica,133.0,INDONESIA,0.0599790008841,False
1061,IRIS 313-10742,Indica,145.0,INDONESIA,0.563127652802,False
1062,IRIS 313-10791,Indica,129.0,INDONESIA,-0.107737216422,False
1063,IRIS 313-10792,Indica,145.0,INDONESIA,0.563127652802,False
1064,IRIS 313-11320,Indica,138.0,INDONESIA,0.269624272516,False
1065,IRIS 313-10947,Indica,138.0,INDONESIA,0.269624272516,False
1066,IRIS 313-10797,Indica,145.0,INDONESIA,0.563127652802,False
1067,IRIS 313-10943,Indica,173.0,INDONESIA,1.73714117394,False
1068,IRIS 313-10954,Indica,145.0,INDONESIA,0.563127652802,False
1069,IRIS 313-10955,Indica,138.0,INDONESIA,0.269624272516,False
1070,IRIS 313-11904,Indica,161.0,INDONESIA,1.23399252203,False
1071,IRIS 313-11905,Indica,164.0,INDONESIA,1.359779685,False
1072,IRIS 313-11315,Indica,150.0,INDONESIA,0.772772924434,False
1073,IRIS 313-11960,Indica,118.0,INDONESIA,-0.568956814013,False
1074,IRIS 313-11006,Indica,148.0,INDONESIA,0.688914815781,False
1075,IRIS 313-12240,Indica,202.0,INDONESIA,2.95308374941,False
1076,IRIS 313-10480,Indica,157.0,INDONESIA,1.06627630472,False
1077,IRIS 313-11010,Indica,126.0,INDONESIA,-0.233524379401,False
1078,IRIS 313-10692,Indica,173.0,INDONESIA,1.73714117394,False
1079,IRIS 313-11178,Indica,154.0,INDONESIA,0.94048914174,False
1080,IRIS 313-11162,Indica,118.0,INDONESIA,-0.568956814013,False
1081,IRIS 313-10811,Indica,124.0,INDONESIA,-0.317382488054,False
1082,IRIS 313-11179,Indica,132.0,INDONESIA,0.0180499465576,False
1083,IRIS 313-11317,Indica,147.0,INDONESIA,0.646985761455,False
1084,IRIS 313-10813,Indica,188.0,INDONESIA,2.36607698884,False
1085,IRIS 313-10814,Indica,145.0,INDONESIA,0.563127652802,False
1086,IRIS 313-10938,Indica,173.0,INDONESIA,1.73714117394,False
1087,IRIS 313-10941,Indica,138.0,INDONESIA,0.269624272516,False
1088,IRIS 313-11180,Indica,180.0,INDONESIA,2.03064455423,False
1089,IRIS 313-10944,Indica,164.0,INDONESIA,1.359779685,False
1090,IRIS 313-10940,Indica,145.0,INDONESIA,0.563127652802,False
1091,IRIS 313-11011,Indica,110.0,INDONESIA,-0.904389248625,False
1092,IRIS 313-11181,Indica,187.0,INDONESIA,2.32414793451,False
1093,IRIS 313-10961,Indica,164.0,INDONESIA,1.359779685,False
1094,IRIS 313-10962,Indica,164.0,INDONESIA,1.359779685,False
1095,IRIS 313-10821,Indica,136.0,INDONESIA,0.185766163863,False
1096,IRIS 313-10818,Indica,136.0,INDONESIA,0.185766163863,False
1097,IRIS 313-10819,Indica,129.0,INDONESIA,-0.107737216422,False
1098,IRIS 313-10820,Indica,136.0,INDONESIA,0.185766163863,False
1099,IRIS 313-11398,Indica,183.0,INDONESIA,2.15643171721,False
1100,IRIS 313-11318,Indica,136.0,INDONESIA,0.185766163863,False
1101,IRIS 313-10822,Indica,150.0,INDONESIA,0.772772924434,False
1102,IRIS 313-10823,Indica,129.0,INDONESIA,-0.107737216422,False
1103,IRIS 313-10760,Indica,142.0,INDONESIA,0.437340489822,False
1104,IRIS 313-10778,Indica,163.0,INDONESIA,1.31785063068,False
1105,IRIS 313-10786,Indica,145.0,INDONESIA,0.563127652802,False
1106,IRIS 313-10810,Indica,136.0,INDONESIA,0.185766163863,False
1107,IRIS 313-10812,Indica,145.0,INDONESIA,0.563127652802,False
1108,IRIS 313-10804,Indica,145.0,INDONESIA,0.563127652802,False
1109,IRIS 313-10806,Indica,150.0,INDONESIA,0.772772924434,False
1110,IRIS 313-10807,Indica,145.0,INDONESIA,0.563127652802,False
1111,IRIS 313-10937,Indica,173.0,INDONESIA,1.73714117394,False
1112,IRIS 313-10998,Indica,145.0,INDONESIA,0.563127652802,False
1113,IRIS 313-11312,Indica,158.0,INDONESIA,1.10820535905,False
1114,IRIS 313-11316,Indica,170.0,INDONESIA,1.61135401096,False
1115,IRIS 313-11395,Indica,166.0,INDONESIA,1.44363779366,False
1116,IRIS 313-8998,Intermediate type,192.0,INDONESIA,2.53379320615,False
1117,IRIS 313-10738,Intermediate type,136.0,INDONESIA,0.185766163863,False
1118,IRIS 313-10771,Intermediate type,120.0,INDONESIA,-0.48509870536,False
1119,IRIS 313-10739,Intermediate type,119.0,INDONESIA,-0.527027759686,False
1120,IRIS 313-10948,Intermediate type,142.0,INDONESIA,0.437340489822,False
1121,IRIS 313-10522,Intermediate type,135.0,INDONESIA,0.143837109537,False
